,text,number of annotations,hard_label,soft_label,split,disagreement_lev
131,أحنا كمان هنتفرج ببلاش ميبقاش بيتك عاهرات بيهرب نساء بيشذوا بأوروبا تيجي تسب نساء مصر,3,1,"{'0': 0.0, '1': 1.0}",train,0
132,تذكرون عندما تبلوا الغرب السورين يدخلون لمنازلنا وبغتصب النساء وكان بإمكاننا نرد عليهم ديننا وتربيتنا تنهانا ذالك اليوم وبعد شهور قليلة الله وجل يأخذ حقنا وحق نسائنا يعلم الله باب الشماتة طعن الشرف الدنيا هكي الله وجل ينسى المظلوم,3,0,"{'0': 1.0, '1': 0.0}",train,0
133,تدرون ودي اخربها تويتر منشنوني حسابات شواذ نسويات عىدات الفلبن,3,1,"{'0': 0.33, '1': 0.67}",train,1
134,الحمد لله أخي عبد الله الردود كافية وافية وأعجبني الوعي أغلب الردود وهذا سهم الشر نسأل الله العافية يميز محكم صريح الدلالة والمتشابه فالنبي يقول أصافح النساء وهذا يقول يصافح النساء وغير صادق والدليل كان يأخذ الأمة فأي وجهل,3,0,"{'0': 1.0, '1': 0.0}",train,0
135,صادقه بحفل التفوق داشرات ههه,3,1,"{'0': 0.33, '1': 0.67}",train,1
136,ليل انجلترا نسويات,3,0,"{'0': 0.67, '1': 0.33}",train,1
137,مافيه اسمه حقوق المرأة الجملة بحد ذاتها عنصريه ومتحيزه لجنس معين شيء اسمه الرجل والمرأة ياخذون حقوقهم ولان المجتمع عندنا ماميز جنس جنس يعني جملة حقوق المرأة خربوطية سخيفة واللي يقولها عنصري متحيز,3,0,"{'0': 1.0, '1': 0.0}",train,0
138,اكثر اهل النار النساء كنت آمرا أحدا يسجد لأحد لأمرت المرأة تسجد لزوجها نفس محمد بيده تؤدي المرأة ربها تؤدي زوجها سألها نفسها وهي قتب تمنعه انهن ناقصات عقل ودين تركت فتنة أضر الرجال النساء,3,1,"{'0': 0.0, '1': 1.0}",train,0
139,اللبس علاقة بالتحرش الدليل الدول العربية اكبر نسبة تحرش خصوصا مصر انها تكاد تكون معدومة الدول المتحررة جهة اللباس بنظركم دائما الحق المرأة لماذا يتحكم الرجل المتحرش برغباته اساس الدين يمنع المعصيات للحقيقة مرتكبي المعصيات دينيون,3,0,"{'0': 1.0, '1': 0.0}",train,0
140,بالعكس حللته كامل قلت لأن نسويات كثير كفوا وفوا يحتاج أكرر كلامهن أضفت منظور آخر,3,0,"{'0': 1.0, '1': 0.0}",train,0
141,ومو نسويات نفس,3,0,"{'0': 1.0, '1': 0.0}",train,0
142,بعضهم كاتبين نسوية وانتي تقدري ترفعي الاضطهاد وهم نفس وضعها وأخس وأصلا إحنا بنكون نسويات كان إضطهاد فحجة أنتي نسوية تقدري رفع الإضطهاد يعني بمنطقهم مافي امرأة بالعالم تعتبر نسوية الكل تحت إضطهاد أبوي,3,0,"{'0': 1.0, '1': 0.0}",train,0
143,النسوان بلشو يفهمو موضوع حقوق المرأة غلط يعني مثلا اذا كنتي مسلمة بالإسلام ابونا آدم أنخلقت حواء ضلعه لتشاركه حياته وتساعده وتدعمه ويتكاثرو وينجبو هالذرية واذا كنتي ملحدة اصلك قرد بحسب اعتقادك معناها انتي بطبعك الحيواني دور اساسي وكبير جدا ومهم انك تتكاثري وبس عيني,3,0,"{'0': 0.67, '1': 0.33}",train,1
144,الهاشتاق كميه عوانس مرغوب فيهم ههه,3,1,"{'0': 0.33, '1': 0.67}",train,1
145,كلامه الله يحفظه عالمرأه الواعيه المثقفه الصالحه النسويات المنحطات السافلات,3,1,"{'0': 0.0, '1': 1.0}",train,0
146,طبعا حصاد راجل كان بيعظم ابنه عشان ولد وغريزه مسموح حاجه لكونك ولد يقتله ضرب برضو عشان ولد والنتيجه طلعوا كلاب سعرانه شوارع يأذوا بنات الخلق,3,0,"{'0': 1.0, '1': 0.0}",train,0
147,العزوف الزواج سنة نبينا الكريم مثل ماأن فتيات متمردات تقول فهناك الكثير العفيفات الصالحات بيوت أهلهن تنظر الى القشور والظاهر الناس حولك أصدق الله وأصلح حالك أطلب الزوجة الصالحة سيعطيك,3,0,"{'0': 1.0, '1': 0.0}",train,0
148,الحرمه فاسده وخاينه للأمانه لاتمكنها المناصب اقسم بالله مافيه افسد وانجس واخبث الحريم انااعاني منهن اذا راجعت المكاتب الحكوميه الله لايوفقهم نجسات وفاسدات واخرها اليوم امارة تبوك الفاسده موظفاتها فاسدات نجسات الله يرزقهم بسرطان,3,1,"{'0': 0.0, '1': 1.0}",train,0
149,اخس فئه النساء ممكن تمر عليكم العاهه تقلل قدر النساء الثانين عشان الذكرر اللي جنبها وقاعد يعززلها وجالسه تتكلم ومحسستني انو المرأة وظيفتها تنجب وتربي الله ياخذ تفكيرك الزقق وانتي تروحين وتجين وتسمعين للناس وتفكيرك كذاا يلا انبسطي الذكور صفقو معتوهه,3,1,"{'0': 0.33, '1': 0.67}",train,1
150,كثير متمردات ينتحرن ايضا,3,0,"{'0': 1.0, '1': 0.0}",train,0
151,وليش مايحافظون الرجل النساء اللي قلبهم مرض اعتراف المرأه اعقل الرجل اللي ناقص عقل ودين وعادي ياخذ صوت خلخال حجه للزنا,3,0,"{'0': 1.0, '1': 0.0}",train,0
152,انت كهف طلعت ماتوا اللي يقولون عوانس,3,0,"{'0': 1.0, '1': 0.0}",train,0
153,انحشر نسويات,3,0,"{'0': 1.0, '1': 0.0}",train,0
154,سمح للمرأة المملكة العربية السعودية بقيادة السيارة أشاهد أمرأة تقود سيارة وتنظر الجوال أبد عكس الرجال اغلبيتهم يستخدون الجوال أثناء القيادة نقطة نظام تسجل لصالح المرأة ودعوة للرجال للعمل مثلهن نسلم كثير الحوادث,3,0,"{'0': 1.0, '1': 0.0}",train,0
155,الرخيص الي يشوف الكل مثله رخيص لأنها قذره والي معها بالقروب قذرات مثلها ورخيصات يحسبون البنات مثلهم خلها بذمتهم كلامهم وكلام شخص احد بغير وجه وطعن بالشرف والسمعه,3,1,"{'0': 0.0, '1': 1.0}",train,0
156,رجلا أراد يمازح زوجته فقال لقد خلقكن الله جميلات لكنكن ناقصات عقل قالت خلقنا الله جميلات لتحب ونا وخلقنا ناقصات عقل لنحب فمضى يرد سان براه الله نصل سيف شاغ ماز غاز بهتي الحال,3,1,"{'0': 0.33, '1': 0.67}",train,1
157,احد آليات مواجهة العنف المرأة العمل توعية المرأة بحقوقها وواجباتها طريق الندوات والمحاضرات ووسائل الأعلام المختلفة,3,0,"{'0': 1.0, '1': 0.0}",train,0
158,اذا كنتي اقل يقال عنك,3,0,"{'0': 1.0, '1': 0.0}",train,0
159,الله يهديه شاء الله كلام سليم غبار نسويات متطرفات يوجد المقابل ذكوريين متطرفين احسن انتهى,3,0,"{'0': 1.0, '1': 0.0}",train,0
160,كاتب مليون سطر ليه ومين جاب طاري النسوية ههه أدري إنك تعاني قوة النسويات وشدخلها بكلامنا محد جاب طاريها اللي حافظ وجاي يفرغ,3,0,"{'0': 1.0, '1': 0.0}",train,0
161,بليز بتمنى محدش يشتمها لأن واضح إنها فاهمة واخدة فكرة غلط المصطلح نفسه ودة شيئ شائع الناس اللي شايفين نسوية يعني زواج المثليات مثلا نسوية يعني يعني إلحاد هروح أبعت رسالة شاء الله خير,3,0,"{'0': 1.0, '1': 0.0}",train,0
162,مرضان انتممم الله ياخذ النسويات والي قلوبهم مرض,3,1,"{'0': 0.0, '1': 1.0}",train,0
163,ذكرتني بسالفه قبل سنتين بتويتر غلطت وقلت مابي زوجه ماتعرف تطبخ جوني جيش نسويات واستلموني الله وكيلك,3,0,"{'0': 1.0, '1': 0.0}",train,0
164,حضرتك كأنك تقول انو الرجل يصلح انو يكون بمنصب مدير رئيس لأن طبيعة الرجل عصبي مندفع ممكن ياخذ قرار يودي الشركة البلد بداهية ... كلامك صحيح كانو اشهر قضاة نساء مثل روث بدر سونيا سوتوماير بريندا هايل كثير النساء اللي دخلو التاريخ,3,0,"{'0': 1.0, '1': 0.0}",train,0
165,الدراما الخليجيه وخاصه السعوديه تظهر الواقع أبوها تشويه للمجتمع وقيمه بغض النظر هالمسلسل اللي مااعرفه ولاابي أشوفه المسلسلات السعوديه خاصه اللي تعرض mbc كلها طمس للدين وللقيم والعادات والتقاليد يحسبون بنات السعوديه فلاويات متحررات متبرجات الخ,3,0,"{'0': 0.67, '1': 0.33}",train,1
166,الزهل ماقال طبيعي جمهور الهلال نساء انت شايف النساء عيب عشان الهلال ياخذ قانوني واضح انك بزر ولاتفقه ماتقول قال ايش قال صورتها ياخذون حقهم الحمدلله والشكر ههه,3,0,"{'0': 1.0, '1': 0.0}",train,0
167,كونكن قذرات الشي يمنعني مواصلة الحديث معاكن,3,1,"{'0': 0.0, '1': 1.0}",train,0
168,ليتك تفهم كلمه ناقصات عقل ياجاهل,3,0,"{'0': 1.0, '1': 0.0}",train,0
169,تربيتها غلط بغلط كانها عجوز تنتقد وازعجتنا بكلمة فاسدات ومطلعات بطونهن وهي ملبستها امها مايوه وعادي تلعمينها النفاق ياماما مانبي جيل اللي علينا منافقين وملاقيف ويحللون ويحرمون كيفهم انسى لمن جتهم مودل ملابس وغثتها شوي تنزل التيشيرت تغطي بطنها والام تضحك,3,1,"{'0': 0.33, '1': 0.67}",train,1
170,شييقول يفكر البنات ضايعات صايعات مريض,3,0,"{'0': 1.0, '1': 0.0}",train,0
171,ههه معظم نساء قبل يثقبن لأنف يعني كانن كلهن فاجرات,3,1,"{'0': 0.33, '1': 0.67}",train,1
172,ههه اللي حافظينه الشرع حلل ناقصات عقل دين الرجال قوامون النساء حافظين فاهمين,3,0,"{'0': 1.0, '1': 0.0}",train,0
173,الاحصائيات ظالمة بالعادة وموجهة باتجاه معين بسبب خلفية النساء المنظمات النسوية الم عدة للأحصاءات وثاني القانون والدستور العراقي يماثل المرأة الرجل الفقه الجعفري بالمحاكم ياخذ جانب المرأة دائم وعدنا حالة بعائلتي اسمع واقرا فلان وعلان,3,0,"{'0': 1.0, '1': 0.0}",train,0
174,طبعا يجي المريض غالبية العظمى فئة النساء للأسف الطبيب لابد يأخذ تاريخ المريض بشكل مفص الأسئلة تكون open يأخذ المريض راحته الشرح وممكن يذكر بنفسه ألمه وهمومه وهذا بحد ذاته مهم وممكن يساعدني كطبيب التشخيص تحديد الحالة المرضية,3,0,"{'0': 1.0, '1': 0.0}",train,0
