,text,number of annotations,hard_label,soft_label,split,disagreement_lev
177,SOB's the lot of them.,5,1,"{'0': 0.2, '1': 0.8}",train,2
178,<user> <user> <user> <user> Enjoy your second amendment right and carry a firearm.. stop the rape before it happens.. if your able to that is,5,1,"{'0': 0.2, '1': 0.8}",train,2
179,You're a good man Pete! 💖💖💖 <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
180,🚨Urgent Request to SHARE~RT Needs EYES  DIRECT🚨ASSAULT on the Constitution &amp; Declaration of War against We The People  <user> <user> <user> <user> <user> <user> <user> <user> <user> <url>,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
181,<user> <user> Will you shut up man? 😂,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
182,George Floyd is not the hero we wanted but he is the criminal we deserve.,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
183,<user> They haven’t even arrested the first vandal yet...  Almost all the vandalism and violence is started by cops and/or white supremacists <url>,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
184,"<user> COVID needs to screw off. So many goals belly up because of this garbage. I feel for ya, hermano.",5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
185,We are failing America.,5,0,"{'0': 0.8, '1': 0.2}",train,2
186,Amazing job by <user> diolch guys 😊 Was politely stopped and questioned today by a friendly officer (I live two streets away from the beach). Please stay local and help make their job easier- it’s no fun for them having to turn people away,5,0,"{'0': 0.8, '1': 0.2}",train,2
187,<user> <user> <user> So you are saying no her parents did not start the black panther party. Learn how to comprehend English.,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
188,Don't let this guy back to South Carolina till he signs!! His constituents should be enraged and engaged!!!,5,0,"{'0': 1.0, '1': 0.0}",train,0
189,So sad about this news. #BoycottAETV,5,0,"{'0': 1.0, '1': 0.0}",train,0
190,World looks on in horror as Trump flails over pandemic despite claims US leads way <url>,5,0,"{'0': 0.8, '1': 0.2}",train,2
191,"<user> So if guns killed 150 million and covid 600,000 why is traffic so bad on I-25?",5,0,"{'0': 0.8, '1': 0.2}",train,2
192,"<user> got the second personal insult in too - calling <user> a 'clown'. Again, not that he was wrong, far from it, but he was the one who went ugly early.",5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
193,"Thank you for showing your support for anarchy, chaos &amp; destruction. #resign #moron",5,1,"{'0': 0.0, '1': 1.0}",train,0
194,"<user> <user> <user> <user> First.  You voted for a racist black face Prime Minister who is up to his neck and ethics violations. You have no moral or intellectual ground to stand on here or anywhere.  Second. If you pulled your head out of CNN’s ass, do you know how ridiculous this post is of yours: <url>",5,1,"{'0': 0.0, '1': 1.0}",train,0
195,This is beyond wrong.,5,0,"{'0': 1.0, '1': 0.0}",train,0
196,When tomorrow’s the day your package is supposed to arrive and ... lol. Fuck you FedEx . I bet $5 it’ll arrive Friday or Monday ... Covid or not it’s always like this. <url>,5,1,"{'0': 0.2, '1': 0.8}",train,2
197,"Floyd’s family should sue for $1million. Eye for an eye! We should’ve had  #PoliceReform and avoid racist like that to ""protect and serve"" ... or should I say murder.   It’s enough, we need change! #BlackLivesMattters",5,0,"{'0': 1.0, '1': 0.0}",train,0
198,"Pervert demented corrupt biden will rejoin  worthless horrendous orangutans, appease iran, appease china and swim naked in the White House pool. The world will be more dangerous. <url>",5,1,"{'0': 0.0, '1': 1.0}",train,0
199,<user> You don’t teargas American citizens for a photo op #blacklivesmatter #theresistancewillbeelevised #getyourkneeoffournecks #GeorgeFloyd,5,0,"{'0': 1.0, '1': 0.0}",train,0
200,Coronavirus Patients in China to be Treated with High-Dose Vitamin C in New Clinical Trial  Read article here&gt;&gt; <url>  #VitCIV #Coronavirus #China <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
201,"<user> Beaten. ""LIKE A DOG"" thrown out. Disaster looming. ✅Cold. Considered. Deliberate. Planned. Coronacide! Genocidal mass murder? Laughingstock. ✅ <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user>",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
202,"<user> <user> GUILTY! <user> de Blasio KILLED 5,000 New Yorkers by FORCING Nursing Homes to accept #COVID19!  He also KILLED dozens and injured hundreds by inciting Democrat Criminals to violence against the #NYPD!  He facilitated #ANTIFA &amp; #BLM Democrat Terrorists! <url>",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
203,Honestly think this administration thinks Americans have an IQ of an orangutan.,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
204,Trump MAGOTS!,5,1,"{'0': 0.0, '1': 1.0}",train,0
205,This reeks of white privilege,5,1,"{'0': 0.2, '1': 0.8}",train,2
206,"<user> No testing strategy, no ""back to school"" strategy, epic failure in #COVIDー19 response, trump has no interest in saving Americans, worst POTUS ever and enabled by cowardly <user> , why do they hate Americans so much that they put greed over Country? <url>",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
207,<user> I can’t wait to see you hand <user> his ass next week!,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
208,"<user> In Minneapolis 4 white officers killed a black man by choking him to death, In New York white officers killed a black man for selling cigarettes, and the list goes on, and on, and on, x’s 50+ years!!!",5,0,"{'0': 1.0, '1': 0.0}",train,0
209,"College Football in Coronavirus Quarantine: On this day in CFT history, including Nick Saban lobbing a ‘kiss my ass’ at a media member’s question <url>",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
210,"<user> Vote for Biden <user>  Again whom is writing this, the moron 🤡 can't figure it out.  its 🤡 shadow is a trail of death. 236.072 ☠️🦠  <user> 🤡 <user> 👹 <user> <user> = #nepotism #inbreeding #racism #facism #morons #inepitude #kakistocracy #Dystopia",5,1,"{'0': 0.2, '1': 0.8}",train,2
211,This is a BULLSHIT STORY!  Georgia confirms healthy 7-year-old is state's youngest coronavirus-related death  <url>,5,1,"{'0': 0.2, '1': 0.8}",train,2
212,"<user> <user> <user> I can’t understand how some voters are still undecided.  How are voters asking <user> to explain his plan? The plan is that we need to get rid of the orange clown cause we know his agenda, destroy America.  #VoteHimOut  #VoteBlueToSaveAmerica  #BidenHarris2020",5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
213,Let’s hope you get answers,5,0,"{'0': 1.0, '1': 0.0}",train,0
214,<user> #DefundTheBBC #racists  #BlackLivesMatter <user> <user> <user>  #ShamimaBegum  You can take our everything you'll never take my mind or will you <user> <user> <url>,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
215,"I’m sorry but this violence ""protesting"" is disgusting and I would believe something Mr. George Floyd would not want in his name #JusticeForGeorgeFlyod #peacefulprotesting #violencedoesntmakeitbetter",5,0,"{'0': 0.8, '1': 0.2}",train,2
216,<user> <user> So you support pedophilia and communist China? Neither of those are civilized.,5,0,"{'0': 0.8, '1': 0.2}",train,2
217,this muriel pic is gonna be my go to when people are dumb about covid LMAOO,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
218,<user> Would’ve been 2.2 million. Stop spreading lies!,5,0,"{'0': 1.0, '1': 0.0}",train,0
219,<user> You know who was a terrible person as well? Floyd George.,5,1,"{'0': 0.0, '1': 1.0}",train,0
220,Peaceful Protest at Hyde Park <user> Legend ✊🏾 #BlackLivesMatter #HydeParkProtest <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
221,<user> I fully support this lawyer's reason for going out of the house. #flgrimreaper #grimreaper #floridabeaches #Florida #Floridacoronavirus #floridamorons #COVID19 #ReopenAmerica #DarwinAwards,5,0,"{'0': 1.0, '1': 0.0}",train,0
222,George Floyd protest begins anew Monday afternoon in Downtown LA <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
223,"Even in the face of a pandemic, this unhinged President continues to divide this nation...",5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
224,Our #Louisville neighbors. #BlackLivesMatter <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
225,<user> <user> his promises are more empty than your skull,5,1,"{'0': 0.2, '1': 0.8}",train,2
226,<user> As if democracies were well prepared against the COVID19 black swan🤭.,5,0,"{'0': 1.0, '1': 0.0}",train,0
227,"<user>  We stand against racial discrimination. We condemn violence. You, I and we all have the right to be respected. We will stand together. I love so much💜🌹 #together #BlackLivesMatter",5,0,"{'0': 1.0, '1': 0.0}",train,0
228,Bro wtf is this? Just embarrassing,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
229,<user> <user> You're pretty pathetic then,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
230,<user> I guess it’s ok to pray that Trump gets covid-19 at his rally as long as I pray that his moronic minions do not.,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
231,<user> Whites not looked as criminals when they’re strung out on drugs. They’re sick to America! So George Floyd needed help!,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
232,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸  Fauci is trying to save Americans lives   Trump is trying to win an election #Vote2020   🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸  Meanwhile in real world politicians who listen to Scientists are winning the #Covid19 battle   <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
233,"<user> <user> You sound like a racist prick.   Actually, being under 18 years old Kyle committed a Class A misdemeanor for carrying that assault rifle alone in Wisconsin, according to Wisconsin State Legislature, 948.60 (1) and (2):   <url>",5,1,"{'0': 0.2, '1': 0.8}",train,2
234,<user> <user> He won in 2016 and will again in 2020 🤷‍♂️,5,0,"{'0': 1.0, '1': 0.0}",train,0
235,<user> <user> Trumps underwater because of his horrible performance with Covid . He’s killed mire people that 3/4s of the wars this countries fought. He is the personification of the covid 19 virus and the world see it and the survivors see it. GFY!,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
236,"<user> <user> <user> <user> Don't forget about ramming through a SCOTUS Judge. Trumpers are pathetic.  Also, did you see that Tucker Carlson's super-secret Biden documents were lost in the mail?!?!",5,1,"{'0': 0.0, '1': 1.0}",train,0
237,<user> trump had no right to bring your son into this. i’m so sorry,5,0,"{'0': 1.0, '1': 0.0}",train,0
238,Wear a mask for a Covid free 2021 dumbass,5,1,"{'0': 0.2, '1': 0.8}",train,2
239,"slowly and surely all the racists show their true faces from the shadows of the white privilege they hide behind. don't lose sight of the mission,this is the peoples government and i don't care if we have to flip the world upside down to fix what's wrong with it #blacklivesmatter",5,0,"{'0': 0.8, '1': 0.2}",train,2
240,"<user> <user> If you only know the freedom and the human rights you live in compared to the majority of the world, you will go vote even crawling. U have the option to do it from the comfort of your couch but u decide to not take part of this critical election. 3 words: ""shame on you!""",5,0,"{'0': 1.0, '1': 0.0}",train,0
241,White liberals are the new black. #AntifaTerrorists #BlackLivesMatter #Libtards #MAGA2020,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
242,This should serve as a precedence for all the great mayors and city councils of our country. Take away the high power from these thugs in uniforms!  They’ve gottten away with murder long enough! #nypd <user> <user> <user> <user> #DefundThePolice #SeattlePD <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
243,<user> #BidenHarris2020  <user> put us though hell and ALLOWED #CCP_is_terrorist  into our country by American Greed. #Debates2020,5,0,"{'0': 0.8, '1': 0.2}",train,2
244,"What, they gone paint this one as a suicide too ? smfh #BlackLivesMatter",5,0,"{'0': 0.8, '1': 0.2}",train,2
245,"<user> <user> <user> <user> <user> <user> <user> <user> Trump tried to ban travel to certain countries that were known to have the coronavirus but the Democrats blocked it saying it was racist. Then when it got out of hand, they said he reacted too late. No, they did. You look VERY stupid right now.",5,0,"{'0': 0.8, '1': 0.2}",train,2
246,"50-80% fewer casualties would still leave us with 3-5x as many deaths as California, as far as I can tell from our current numbers. Which leads me to the conclusion that we were fucked even if Cuomo &amp; BdB had been capable of first-in-the-nation policy-making. #coronavirus",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
247,Racism in America is like dust in the air. It seems invisible -even if you’re choking on it - until you let the sun in. Then you see it’s everywhere.  <user>  Let's keep shining that light. Let's keep staying vigilant. Let's do better.   #GeorgeFloyd   <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
248,#BlackLivesMatter #JUNKTERROBILLNOW  #JunkTerrorBill   10 users won’t break the chain...  <user> <user> <user> <user> <user> <user> <user> <user> <user> <user>,5,0,"{'0': 1.0, '1': 0.0}",train,0
249,Here’s one in the books. Comes a bit late in the game but useful if the states pull this crap again. I’m sure this goes for all the states and all lockdowns! Open up that state and city <user> <user> <user> <user>,5,0,"{'0': 1.0, '1': 0.0}",train,0
250,"Seriously why do people keep telling us Rishi Sunak is smart when all he's ever done is use a furlough scheme John McDonnell gave him, come up with a shit Tastecard that spread Covid everywhere and somehow lost arguments to Matt Hancock?",5,1,"{'0': 0.2, '1': 0.8}",train,2
251,"Preach, brother! #MaskUp #COVID19 <url>",5,0,"{'0': 1.0, '1': 0.0}",train,0
252,"Trump signed the Platinum Plan for   Black Community providing $500M, denounced Antifa &amp; KKK as domestic terror groups, yes, the KKK, which was founded by Democrats. <user> <user> <user> <user> <user> <user> <user> #MAGA #KAG <user> <user> <user> <user> #blexit",5,0,"{'0': 0.8, '1': 0.2}",train,2
253,"<user> Protocols Trump has spent weeks debasing, and telling Americans we don’t need to reopen. Access to frequent testing, contact tracing, reversal on face coverings, and 2wk self-quarantine for ppl w/direct contact w/COVID positive person. Quite the double standard.",5,0,"{'0': 1.0, '1': 0.0}",train,0
254,Jfc prosecute and defund these racist bullies.,5,0,"{'0': 0.8, '1': 0.2}",train,2
255,"Hong Kong Police mocks ""Black Lives Matter"" movement. What a shame.",5,0,"{'0': 0.8, '1': 0.2}",train,2
256,Man wishes COVID was around at an age where it’s more likely to kill him,5,0,"{'0': 1.0, '1': 0.0}",train,0
257,"Before this gains traction, don’t plug shit under this post if it isn’t in support of the #BlackLivesMatter movement. All lives can’t matter until we do too.",5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
