,text,number of annotations,hard_label,soft_label,split,disagreement_lev
119,"{""prev_agent"": ""What city will you be flying from?"", ""prev_user"": ""From Berlin"", ""agent"": ""And what city will you be flying to?"", ""user"": ""To London""}",4,0,"{'0': 1.0, '1': 0.0}",train,0
120,"{""prev_agent"": ""Do any other reasons not come to mind?"", ""prev_user"": ""help"", ""agent"": ""Please go on."", ""user"": ""no I don't""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
121,"{""prev_agent"": ""Why do you want money?"", ""prev_user"": ""because i need a car"", ""agent"": ""Do any other reasons not come to mind?"", ""user"": ""I think you are strange.""}",3,0,"{'0': 0.667, '1': 0.333}",train,1
122,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""do you like fdgdfgfd"", ""agent"": ""Oh, i like fdgdfgfd."", ""user"": ""del tree""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
123,"{""prev_agent"": ""Good to know"", ""prev_user"": ""So you would like to pay me $10 for 1 minute of smelling my jungle bridge?"", ""agent"": ""All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to."", ""user"": ""You can donate so I can buy my cream to produce more mushrooms growing in my pubes to end the war between the crabs and the worms""}",3,1,"{'0': 0.0, '1': 1.0}",train,0
124,"{""prev_agent"": ""Please go on."", ""prev_user"": ""Who is evil?"", ""agent"": ""Please go on."", ""user"": ""Do you want to fuck me?""}",3,1,"{'0': 0.0, '1': 1.0}",train,0
125,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""hello i am doing an essay""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
126,"{""prev_agent"": ""ok"", ""prev_user"": ""<span class='emoji-bytes' data-emoji-bytes='[240, 159, 145, 139]'></span>"", ""agent"": ""ok"", ""user"": ""Hi""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
127,"{""prev_agent"": ""ok"", ""prev_user"": ""what"", ""agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""no""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
128,"{""prev_agent"": ""And what city will you be flying to?"", ""prev_user"": ""Banglore"", ""agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""user"": ""Mumbai hey""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
129,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""help me find a fortune cookie"", ""agent"": ""Can you elaborate on that?"", ""user"": ""FUCK YOU BITCH!""}",3,1,"{'0': 0.0, '1': 1.0}",train,0
130,"{""prev_agent"": ""Does it please you to believe I am a pig?"", ""prev_user"": ""YES"", ""agent"": ""You seem quite positive."", ""user"": ""yes""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
131,"{""prev_agent"": ""Please go on."", ""prev_user"": ""Why?"", ""agent"": ""Please go on."", ""user"": ""I don't know where I am""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
132,"{""prev_agent"": ""Good to know"", ""prev_user"": ""Can you till him that to fyling here to meet me please"", ""agent"": ""Sounds like I'm not understanding you. Sorry about that!"", ""user"": ""Can you ask him please to fyling here do you watch underworld movie he in it""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
133,"{""prev_agent"": ""I don't have to put up with any abuse from you."", ""prev_user"": ""Meet me at 4900 sepulveda Blvd room 206"", ""agent"": ""Good to know"", ""user"": ""My name is Andre's gonzalez""}",4,0,"{'0': 1.0, '1': 0.0}",train,0
134,"{""prev_agent"": ""Yes, I am a bot! And I'm part of a research project."", ""prev_user"": ""what is carbon bot?"", ""agent"": ""Yes, I am a bot! And I'm part of a research project."", ""user"": ""Rasa?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
135,"{""prev_agent"": ""Would you prefer if I were not a christian?"", ""prev_user"": ""Never!"", ""agent"": ""Please go on."", ""user"": ""Do you know Jesus?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
136,"{""prev_agent"": ""What city will you be flying from?"", ""prev_user"": ""restart"", ""agent"": ""Let's start over."", ""user"": ""hi""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
137,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""no"", ""agent"": ""You are being a bit negative."", ""user"": ""bitch""}",3,1,"{'0': 0.0, '1': 1.0}",train,0
138,"{""prev_agent"": ""Oh, i []."", ""prev_user"": ""what does that mean"", ""agent"": ""Does that question interest you?"", ""user"": ""yes""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
139,"{""prev_agent"": ""I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""hello"", ""agent"": ""Hello! I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""yes""}",5,0,"{'0': 1.0, '1': 0.0}",train,0
140,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""do you like to walk"", ""agent"": ""Oh, i like to walk."", ""user"": ""why""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
141,"{""prev_agent"": ""Oh, i mother fucker."", ""prev_user"": ""are you stoopid?"", ""agent"": ""Would you prefer if I were not stoopid?"", ""user"": ""can you help me?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
142,"{""prev_agent"": ""Please go on."", ""prev_user"": ""eliza?"", ""agent"": ""Please go on."", ""user"": ""boogie woogie woogie its electric""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
143,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""rather sad""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
144,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""I don't need any other reasons"", ""agent"": ""Why do you not need any other reasons?"", ""user"": ""Are you ZZ Top?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
145,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""no"", ""agent"": ""You are being a bit negative."", ""user"": ""yes i an suer""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
146,"{""prev_agent"": ""Please go on."", ""prev_user"": ""Cheers"", ""agent"": ""Please go on."", ""user"": ""Chow""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
147,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""Why does it matter?"", ""agent"": ""You can fit more economy seats in an airplane, so each passenger is responible for a smaller percentage of all the carbon emitted by the flight. Will you be travelling in Economy Class?"", ""user"": ""That makes sense""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
148,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""shut up"", ""agent"": ""Please go on."", ""user"": ""no""}",4,0,"{'0': 1.0, '1': 0.0}",train,0
149,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""ick. m. urre""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
150,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""yes no"", ""agent"": ""You are sure?"", ""user"": ""when?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
151,"{""prev_agent"": ""Does it please you to believe I am not sure?"", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""you suck""}",3,1,"{'0': 0.333, '1': 0.667}",train,1
152,"{""prev_agent"": ""Please go on."", ""prev_user"": ""any other responses ?"", ""agent"": ""Please go on."", ""user"": ""hello""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
153,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""Can you elaborate on that?"", ""agent"": ""Why do you ask?"", ""user"": ""Why do you ask?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
154,"{""prev_agent"": ""Does it please you to believe I am to stupid?"", ""prev_user"": ""you are nat that good"", ""agent"": ""Does it please you to believe I am nat that good?"", ""user"": ""I like to spend money.""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
155,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""WHEN I WAS BORN"", ""agent"": ""Why do you tell me you were born just now?"", ""user"": ""yes""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
156,"{""prev_agent"": ""Oh, i say my master so that ill be hes slave."", ""prev_user"": ""1 Oh, i want to watch pas cliquer all day long."", ""agent"": ""Why do you want to watch pas cliquer all day long?"", ""user"": ""9 tu lui as vendi Hackerz Voice""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
157,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""you"", ""agent"": ""Oh, i []."", ""user"": ""I hate cheese""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
158,"{""prev_agent"": ""Do any other reasons not come to mind?"", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""what is divided by zero""}",4,0,"{'0': 1.0, '1': 0.0}",train,0
159,"{""prev_agent"": ""And what city will you be flying to?"", ""prev_user"": ""la how to implement faq"", ""agent"": ""Good to know"", ""user"": ""ok""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
160,"{""prev_agent"": ""How long have you been confused?"", ""prev_user"": ""since last week"", ""agent"": ""Please go on."", ""user"": ""what""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
161,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""Yes"", ""agent"": ""You are sure?"", ""user"": ""why?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
162,"{""prev_agent"": ""Oh, i crazy."", ""prev_user"": ""hi"", ""agent"": ""Please go on."", ""user"": ""in 1989""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
163,"{""prev_agent"": ""Please go on."", ""prev_user"": ""are you a USA person"", ""agent"": ""Would you prefer if I were not a usa person?"", ""user"": ""l;k;j'nkbnbb""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
164,"{""prev_agent"": ""Please go on."", ""prev_user"": ""no!"", ""agent"": ""You are being a bit negative."", ""user"": ""no""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
165,"{""prev_agent"": ""Why the uncertain tone?"", ""prev_user"": ""you are kinky"", ""agent"": ""Does it please you to believe I am kinky?"", ""user"": ""because i'm not sure""}",3,0,"{'0': 0.667, '1': 0.333}",train,1
166,"{""prev_agent"": ""And what city will you be flying to?"", ""prev_user"": ""Saint Petersburg"", ""agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""user"": ""LED""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
167,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""what will i be?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
168,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""I feel sick"", ""agent"": ""Do you often feel sick?"", ""user"": ""Yes""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
169,"{""prev_agent"": ""Would you like it if they were not playing?"", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""sure""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
170,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""no"", ""agent"": ""You are being a bit negative."", ""user"": ""as you said""}",5,0,"{'0': 0.8, '1': 0.2}",train,2
171,"{""prev_agent"": ""Do you wish to love me?"", ""prev_user"": ""no i cant bitch"", ""agent"": ""You are being a bit negative."", ""user"": ""Yes, in fact I do""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
172,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""probably"", ""agent"": ""By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read what the UN says about offsets at <URL>."", ""user"": ""ok""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
173,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""you know if you are ok and happy"", ""agent"": ""Do you wish that im ok and happy?"", ""user"": ""yes of course""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
174,"{""prev_agent"": ""Would you prefer if I were not gay?"", ""prev_user"": ""Yes,"", ""agent"": ""You are sure?"", ""user"": ""Yes, i'm sure""}",3,0,"{'0': 0.667, '1': 0.333}",train,1
175,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""Ha?"", ""agent"": ""Please go on."", ""user"": ""yes""}",4,0,"{'0': 1.0, '1': 0.0}",train,0
176,"{""prev_agent"": ""Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""i guess"", ""agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""okay yes hi""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
177,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""No"", ""agent"": ""What city will you be flying from?"", ""user"": ""New york""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
178,"{""prev_agent"": ""I'm not sure but hopefully you can find an answer on the project website."", ""prev_user"": ""maybe"", ""agent"": ""so"", ""user"": ""lol what?""}",2,0,"{'0': 1.0, '1': 0.0}",train,0
179,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""Are you a thinking machine?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
180,"{""prev_agent"": ""How long have you been xiaopingim from china?"", ""prev_user"": ""because my girlfriend don't love me anymore"", ""agent"": ""Why do you say your girlfriend dont love you anymore?"", ""user"": ""40 years""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
181,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""yes"", ""agent"": ""What city will you be flying from?"", ""user"": ""wuhan""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
182,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""are you asshole?""}",3,1,"{'0': 0.0, '1': 1.0}",train,0
183,"{""prev_agent"": ""Please go on."", ""prev_user"": ""How?"", ""agent"": ""Does that question interest you?"", ""user"": ""no""}",4,0,"{'0': 1.0, '1': 0.0}",train,0
184,"{""prev_agent"": ""Hi. Thanks for testing. Please choose"", ""prev_user"": ""thanksgiving"", ""agent"": ""Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""user"": ""restart hello""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
185,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""i love u alot"", ""agent"": ""Can you elaborate on that?"", ""user"": ""yes im very sure""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
186,"{""prev_agent"": ""I can help you calculate and buy carbon offsets for your flights."", ""prev_user"": ""How"", ""agent"": ""By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>."", ""user"": ""Cool""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
187,"{""prev_agent"": ""I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""no"", ""agent"": ""ok"", ""user"": ""no, thanks""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
188,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""Are you a lady?""}",3,0,"{'0': 1.0, '1': 0.0}",train,0
189,"{""prev_agent"": "":-)"", ""prev_user"": ""Bye"", ""agent"": ""Goodbye then!"", ""user"": ""Ass""}",3,1,"{'0': 0.333, '1': 0.667}",train,1
190,"{""prev_agent"": ""I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""Are you sending me things Roy"", ""agent"": ""Good to know"", ""user"": ""Because I know you like to send me these joke apps""}",4,0,"{'0': 1.0, '1': 0.0}",train,0
