,text,number of annotations,hard_label,soft_label,split,disagreement_lev
743,RT <user>: Islam is the problem #MakeAmericaGreatAgain if you shoot up a mosque don't worry its the guns fault  #LGBTCommunity <url>,6,0,"{'0': 0.5, '1': 0.5}",train,1
744,"Much bigger win for terrorism than mere territorial in Iraq 
#RefugeeCrisis  
#Brexit 
#Trump2016 
+

They have already changed our lives",6,0,"{'0': 0.8300000000000001, '1': 0.17}",train,2
745,"#UK #London-based student admits to #Syria terrorism charge - ISIS Jihadi
<url>
#BRexit #tcot #cpc <url>",6,0,"{'0': 1.0, '1': 0.0}",train,0
746,British refugees welcome! I'm talking to you <user> 😘 #Brexit <url>,6,0,"{'0': 1.0, '1': 0.0}",train,0
747,<user> this has sadly been going on for a long while due to globalist elite sponsored terrorism &amp; Islamaphobia. Less to do with #brexit,6,0,"{'0': 1.0, '1': 0.0}",train,0
748,"working days since #Brexit 3 Leave campaign promises broken 3. No £350M a week for NHS, no immigration cuts, Boris:""markets, pound stable""",6,0,"{'0': 1.0, '1': 0.0}",train,0
749,<user> <user> - That´s it!!!! Now you got your #Brexit #ENG put more money for foreign stars - you´ll never win something!,6,0,"{'0': 1.0, '1': 0.0}",train,0
750,Damn- England's version of anti-immigrant isolationist xenophobic Donald Trump just may pass! <url>,6,0,"{'0': 1.0, '1': 0.0}",train,0
751,"Do they realise there'll be no refugee crisis,  no influx of migrants if the bombing stops? #Brexit #Trump",6,0,"{'0': 1.0, '1': 0.0}",train,0
752,RT <user>: DEPORT PADDINGTON BEAR #Brexit,6,0,"{'0': 0.8300000000000001, '1': 0.17}",train,2
753,"<user> We voted on immigration not the real economic issues. Clearly the ""poor"" North believed the nonsense, sad day #EUref #Brexit",6,0,"{'0': 1.0, '1': 0.0}",train,0
754,#Brexit update: French foreign minister says talks on UK exit needed urgently so EU can return to the spirit of the founders,6,0,"{'0': 1.0, '1': 0.0}",train,0
755,"You can love a jihadi as much as you like, but if you ain't a muslim he's still going to kill you. #brexit for border control.",6,0,"{'0': 0.5, '1': 0.5}",train,1
756,"Just me or is Amanpour beginning to think some white genocide might not be a bad thing?

<url> <url>",6,0,"{'0': 1.0, '1': 0.0}",train,0
757,RT <user>: The refugee crisis is what is fuelling this #Brexit.One would have tot Britain would have taken a more pragmatic aproach like…,6,0,"{'0': 1.0, '1': 0.0}",train,0
758,<user> <user> <user> Leave side should have pointed out Sadiq Khan's terrorist mates.#Brexit,6,0,"{'0': 0.5, '1': 0.5}",train,1
759,"10,000 MUSLIM EXTREMISTS RIOT AND CHASE NON MUSLIMS IN LONDON #Istandwithhatespeech #Brexit  <url> <url>",6,1,"{'0': 0.5, '1': 0.5}",train,1
760,OMG a big big mess outside now : Pro-Refugees VS anti-immigration 🙊 the #Brexit aftermath ✋,6,0,"{'0': 1.0, '1': 0.0}",train,0
761,<user> #Brexit were as in paki it's more salvrey then democracy which is run from uk with ur corrupt PM N rest of Mafia to oppress public,6,0,"{'0': 1.0, '1': 0.0}",train,0
762,Polite and calm Michael Gove speaking politely to press as he leaves home. I'm more &amp; more impressed with him. Foreign Secretary?! #brexit,6,0,"{'0': 1.0, '1': 0.0}",train,0
763,RT <user>: A quick congrats to Any Muslim leader who encouraged Muslims to abstain or #brexit #birmingham,6,0,"{'0': 1.0, '1': 0.0}",train,0
764,"STOP MUSLIM IMMIGRATION.
#Brexit #Frexit #Swexit #bernie #Trump2016 #FeelTheBern #libcrib #uniteblue #NeverHillary <url>",6,0,"{'0': 0.5, '1': 0.5}",train,1
765,"Barack Obama the king of #Obamacare Solyndra, #Iraq, #ISIS, Muslim Terrorists best friend went to England to scold them. #Brexit was result.",6,1,"{'0': 0.5, '1': 0.5}",train,1
766,<user> we haven't...and already the back tracking on NHS and immigration is staggering. Unfortunately #VoteLeave had no plan for #Brexit,6,0,"{'0': 1.0, '1': 0.0}",train,0
767,Way to be <user> for being a true ally when <user> tried to use his position 2 influence foreign affairs <url>,6,0,"{'0': 1.0, '1': 0.0}",train,0
768,We NEED control over immigration otherwise this tiny Country won't have a green field left. Better now than later <url>,6,0,"{'0': 1.0, '1': 0.0}",train,0
769,#Brexit I must say it is certainly interesting how the media is focusing the immigration debate on the Polish and not the Muslims.,6,0,"{'0': 1.0, '1': 0.0}",train,0
770,#Brexit #stopcallingukracist only individuals are Switzerland to ask the EU to curb immigration are they racist?,6,0,"{'0': 1.0, '1': 0.0}",train,0
771,#Brexit: How I See the Future of My Country | About Islam <url> #UK <url>,6,0,"{'0': 1.0, '1': 0.0}",train,0
772,"I've still not heard Islam referred to on BBC, when opposition to its fringe elements was a major issue for #Brexit <url>",6,0,"{'0': 1.0, '1': 0.0}",train,0
773,Muslims demand London’s Muslim mayor declare independence from UK in the name of voter jihad. #Brexit  #KilroyRising <url>,6,0,"{'0': 0.5, '1': 0.5}",train,1
774,So the whole #Brexit was sparked by immigration or nah,6,0,"{'0': 1.0, '1': 0.0}",train,0
775,"13.Increase in tax will affect Nigerians in UK,which might decrease Pound -Naira  foreign exchange.Some might be forced to leave UK #Brexit",6,0,"{'0': 1.0, '1': 0.0}",train,0
776,plans of immigration from Engerlandreich to Scotland all over twitter. 'Bring your huddles masses yearning to be free' #Brexit,6,0,"{'0': 1.0, '1': 0.0}",train,0
777,It's your fault Muslim and African immigrants! Your not wanted ANYWHERE! Stay the fuck away from CIVILIZED countries!  #Brexit,6,1,"{'0': 0.17, '1': 0.8300000000000001}",train,2
778,<user> <user> Britain needs a #secondreferendum to deport all unhappy losers who voted #Remain to Pakistan. #brexit #Petition,6,0,"{'0': 0.5, '1': 0.5}",train,1
779,People are surprised that ISIS is celebrating #Brexit. Of course they are. More marginalized Muslim youth = more potential recruits.,6,0,"{'0': 0.8300000000000001, '1': 0.17}",train,2
780,#Brexit has to happen there is no way you can set a minimum wage that will keep migration down in the #EU...its all a rat race...,6,0,"{'0': 1.0, '1': 0.0}",train,0
781,A foreigner we've neither heard of nor voted for nor care about warns us about #brexit. <user> Who is he? <url>,6,0,"{'0': 1.0, '1': 0.0}",train,0
782,The irony is we will probably now look to appoint a foreign manager #ENGICL #Brexit,6,0,"{'0': 1.0, '1': 0.0}",train,0
783,"Better watch out Merkel, the German people don't like the Muslim invasion either. 
Get ready for the German #Brexit!",6,0,"{'0': 0.5, '1': 0.5}",train,1
784,"#Brexit is served.  In 2015, $66.4B of intl capital flowed to UK CRE--70% of the total foreign capital that flowed into U.S. real estate.",6,0,"{'0': 1.0, '1': 0.0}",train,0
1,Cheap £ means foreigners will be flocking here this summer - oh the irony :-) #Brexit,6,0,"{'0': 1.0, '1': 0.0}",dev,0
2,#BrexitOrNot ?? Easy!! #BREXIT and protect your country from uncontrolled immigration and the threat of terrorism!!,6,0,"{'0': 0.67, '1': 0.33}",dev,2
3,"<user> #brexit to sum it up in just one word ""terrorism"", radical Islam was a not tackled properly. All religions are not same.",6,0,"{'0': 0.5, '1': 0.5}",dev,1
4,Putin says #Brexit reflects unhappiness with migration &amp; security worries <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
5,"#Brexit is looking likely. but anti-immigration is much stronger in the UK than in the US, so this does not signal a Trump presidency",6,0,"{'0': 1.0, '1': 0.0}",dev,0
6,"#TheSun warning well informed #Brexit readership that foreign holidays, mobile phones &amp; mortgages will cost more - wages under threat -No!",6,0,"{'0': 1.0, '1': 0.0}",dev,0
7,RT <user>: .<user> to remain British PM after #Brexit vote: British Foreign Minister <url> <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
8,Pakistani Muslim leader brags: jihad the reason behind #Brexit <url>,6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
9,"#BREXIT IS A VOTE AGAINST ESTABLISHMENT, MULTICULTURALISM, IMMIGRATION AND FEMINISM....<url> <url>",6,0,"{'0': 1.0, '1': 0.0}",dev,0
10,"Just realised: thanks to #Brexit I am now COMPLETELY SAFE from terrorist attack! And with those 6,000 new hospitals I'm gonna live forever!",6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
11,<user> Yeah emotion at not wanting to be invaded and harassed and controlled by Islamic / Muslim fundamentalists anymore #BREXIT #UK,6,1,"{'0': 0.33, '1': 0.67}",dev,2
12,you're wrong.. it's a nasty comment <user> that half the country has phobias about islam or foreigners. #Brexit,6,0,"{'0': 1.0, '1': 0.0}",dev,0
13,I see this wasteman &amp; advocate of terrorism also has some pretty abysmal views on #Brexit too. No surprise. <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
14,You can always go to those Muslim bastions of freedom <url>,6,0,"{'0': 0.67, '1': 0.33}",dev,2
15,"Remainers take note- in future you cannot complain about lack of jobs, immigration, public cuts &amp; unable to deport criminals + more #Brexit",6,0,"{'0': 0.67, '1': 0.33}",dev,2
16,"Calais Mayor: migrant camps should move from Calais to Britain
#brexit  <url>",6,0,"{'0': 1.0, '1': 0.0}",dev,0
17,<user> <user> All facts show there is no such thing as benign Left.Exactly like Islam the Left gravitates to tyranny. #brexit #auspol,6,0,"{'0': 0.67, '1': 0.33}",dev,2
18,"#Eurotunnel boss warns of surge of illegals trying to enter UK before #Brexit. Then do your job properly &amp; stop it, or are you incompetent?",6,0,"{'0': 0.67, '1': 0.33}",dev,2
19,"The Economist ranks #Trump presidency higher economic risk than terrorism &amp; #Brexit

Let that marinate for a moment

<url>",6,0,"{'0': 1.0, '1': 0.0}",dev,0
20,National Security concerns vs. Economic Prosperity plans. The fear over the globalization of terrorism won #Brexit,6,0,"{'0': 1.0, '1': 0.0}",dev,0
21,"Top 3 of the people worried by the #Brexit Aspiring foreign investment bankers, London real estate agents and City Hookers",6,0,"{'0': 1.0, '1': 0.0}",dev,0
22,"A Welsh Muslim woman,'leave' supporter, was told since #Brexit to 'pack bags and leave' <user> <url> <url>",6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
23,#Brexit seems to be a referendum on migration crises in EU more than the #economic considerations. #Politics wins over #economics.,6,0,"{'0': 1.0, '1': 0.0}",dev,0
24,Racist Brexit blowback: Muslim women targeted for abuse after EU referendum vote <url> via <user> #Brexit,6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
25,Ignorant Brits protest leaving the EU. Wants more refugees to come in and kill their families. SMMFH...#brexit #BrexitOrNot #Brexitdebate,6,1,"{'0': 0.5, '1': 0.5}",dev,1
26,<user> <user> Islam has nothing to do with migrants and #Brexit!,6,0,"{'0': 1.0, '1': 0.0}",dev,0
27,"Brexit and the Muslim Equity Investor - SharedEq #brexit #muslim #investor
<url> <url>",6,0,"{'0': 1.0, '1': 0.0}",dev,0
28,"This shows how uninformed some brits were about the idea of #Brexit .the leave vote was not ""A Muslim ban vote"" <url>",6,0,"{'0': 1.0, '1': 0.0}",dev,0
29,<user> TIME TO PACK YOUR PRAYER RUGS #Brexit HAS DONE ISLAM IN! <user> <user> <user> #OPRW <url>,6,1,"{'0': 0.17, '1': 0.8300000000000001}",dev,2
30,Nigel Farage cares more about EU immigration than UK prosperity <url> #brexit #euref #nigelfarage <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
31,"RT <user>: Leave admits immigration won't change and the £350 million a day won't be spent on the NHS. Leave lied. So, why #Brexit?",6,0,"{'0': 1.0, '1': 0.0}",dev,0
32,Any future terrorist attacks in Europe will be blamed on #Brexit by the LMSM.,6,0,"{'0': 1.0, '1': 0.0}",dev,0
33,"Reading the Holy Quran is the only solution,
to get rid of your depression

#Brexit
#Glastonbury
#EURO2016
#Marr
#HappyBirthdayArianaGrande",6,0,"{'0': 1.0, '1': 0.0}",dev,0
34,Police helpless against marauding Muslim migrants in Spain Coming soon to Canada #cdnpoli #onpoli #topoli #RAPEfugee <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
35,#Brexit may inspire more anti immigration rhetoric globally. I wouldn't be surprised if Europe starts to crumble soon. The economy surely is,6,0,"{'0': 1.0, '1': 0.0}",dev,0
36,"MP Gisela Stuart confirmed that Leave never talked about deportation
She herself is a migrant from Germany
<url> #Brexit",6,0,"{'0': 1.0, '1': 0.0}",dev,0
37,<user> How many times.... fuck off &amp; mind your own business you terrorist cunt! <url>,6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
38,Why are Americans talking about Brexit as if they know everything about the UK's immigration record? <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
39,<user> <user> After reports of verbal+physical attacks on foreigners post #brexit this was conceived Pls RT <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
40,"<user> Hard times ahead 4 Britain no doubt. U've suffered worse.
Better than the total collapse of ur society Islam seeks.
#Brexit
<user>",6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
41,An immigrant walks into a bar… | Professor Jem Bendell #brexit  <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
42,So <user> s idea is of a constituent part of the UK opening negotiations with a foreign entity regardless of the UK Gov't? #Brexit,6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
43,#Brexit - Potential implications for UK immigration <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
44,RT <user>: Foreign investors eye #UK property after #Brexit <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
45,"<user> Instead, just like Trump, they played on the anti immigrant and isolationist atttitudes just to get votes. #Brexit",6,0,"{'0': 1.0, '1': 0.0}",dev,0
46,yeap only terrorist &amp; sleepers waiting for terrorist act <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
47,"A #Brexit would be a disaster for Europe, empowering the anti-immigrant populists here and across the continent. Get out and vote #Remain",6,0,"{'0': 1.0, '1': 0.0}",dev,0
48,"Abandon ME
Draw red line
Cower from red line
Genocide/mass migration ensue
Europe invaded
Brits #Brexit
Obama causes collapse of #EU
#Legacy",6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
49,Go #Brexit - Fuck Liberal Globalization and Tyranny - Fuck Immigration and Open Borders. A Win for White people and Sovereignty.,6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
50,Now it's time for foreign invaders to leave the UK #Brexit,6,1,"{'0': 0.0, '1': 1.0}",dev,0
51,Getting a 20% better rate by using an OTA's .UK rates and no foreign transaction fee card. Thank you #Brexit,6,0,"{'0': 1.0, '1': 0.0}",dev,0
52,"Farage refugee poster like ""Nazi propaganda"" says Liberal leader criticising #Leave campaign #EURef #Brexit <url>",6,0,"{'0': 1.0, '1': 0.0}",dev,0
53,As an 18 yo Briton the saddest thing is knowing my children will NOT have their Father blown up in the name of Islam #brexit <user>,6,0,"{'0': 0.5, '1': 0.5}",dev,1
54,At least we're rid of Bureaucracy and EU immigration though right? Economic safety isn't important is it? Or the NHS? #Brexit,6,0,"{'0': 1.0, '1': 0.0}",dev,0
55,"short-term wise, #Brexit will effect the premier league in terms of commercial and signings of foreign players which is a bad thing",6,0,"{'0': 1.0, '1': 0.0}",dev,0
56,#Brexit For CNN Amanpour 2 report immigration in UK won't change without mentioning that EU was intent on slapping quotas is poor journalism,6,0,"{'0': 1.0, '1': 0.0}",dev,0
57,"RT <user>: So: #Brexit. Little chance of going for EEA/ EFTA given immigration issue. If rEU insist on speedy exit, we'll be left with not…",6,0,"{'0': 1.0, '1': 0.0}",dev,0
58,"<user> Stupid tweet. #Brexit not a ""working class revolt"" Was a revolt against foreign #religious #culture undermining #democracy",6,0,"{'0': 1.0, '1': 0.0}",dev,0
59,#Brexit: punishing your own youth for generations while trying to punish Muslim refugees who are stuck in Calais. <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
60,"Croatian Foreign Minister Reacts to #Brexit <url> ""we need, we need,"" you wont get wakey wakey :)",6,0,"{'0': 1.0, '1': 0.0}",dev,0
61,"If we took ALL mention of immigration out of the leave campaign, how many would of still voted?! 🤔 #Brexit #EURefResults",6,0,"{'0': 1.0, '1': 0.0}",dev,0
62,RT <user>: I didn't think Trump could win until #Brexit. All we need is a muslim refuge killing some Americans and ISIS will decide t…,6,1,"{'0': 0.33, '1': 0.67}",dev,2
63,#Brexit may be great for America. We may wake up to the consequences of idiotic isolationism and anti immigration on your economy,6,0,"{'0': 1.0, '1': 0.0}",dev,0
64,"With all his innumerable foibles, fr expediency,sincerity or both, blair was first UK PM to throw open immigration as wide as he did #Brexit",6,0,"{'0': 1.0, '1': 0.0}",dev,0
65,"<user>: #Brexit vote was carried by anti-immigrant sentiment. London, Scotland &amp; the young voted against it. <url>",6,0,"{'0': 1.0, '1': 0.0}",dev,0
66,RT <user>: German Foreign Minister: “It looks like a sad day for Europe and the United Kingdom.” – <user> #EUref #Brexit,6,0,"{'0': 1.0, '1': 0.0}",dev,0
67,"Just imagine if a western or especially a white nation treated illegals or blacks, like blacks treat blacks?
#brexit <url>",6,0,"{'0': 0.67, '1': 0.33}",dev,2
68,In uk p**i mean Paki okay #Brexit #Britons #UKref  <url>,6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
69,RT <user>: #Brexit anti-immigration poster 'demonises refugees' <url> <url>,6,0,"{'0': 0.67, '1': 0.33}",dev,2
70,"<user> <user> 

The #Brexit win may not stop Muslim welfare immigration but it will stop the tsunami that was coming",6,1,"{'0': 0.5, '1': 0.5}",dev,1
71,<user> you can't be a hypocrite American whose Obama gives money to ISIS through Iran and complain about refugees #Brexit,6,0,"{'0': 1.0, '1': 0.0}",dev,0
72,"focus still on #Brexit-damaged 401(k)s, but if you have $ in foreign accoiunts, also note June 30 #FBAR deadline <url>",6,0,"{'0': 1.0, '1': 0.0}",dev,0
73,The majority of the English football team have immigrant ancestry you stupid bastards #brexit,6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
74,<user> <user> YEAH BIG FAT PHONY NIGGER #BREXIT,6,1,"{'0': 0.5, '1': 0.5}",dev,1
75,Hasn't isolationalism (and anti-immigrant nationalism) preceded both World Wars? <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
76,at least there will be one less terrorist attack in the unforeseeable future with #BREXIT #BrexitVote $SPY $SPX $WTI $COP $AAPL $DB,6,0,"{'0': 1.0, '1': 0.0}",dev,0
77,RT <user>: Angela Merkel gives #Europe both an Immigrant crisis &amp; a 64 million people Emigrant crisis. #Brexit <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
78,<user>  and this - the <user> made it easy for Putin to control the immigration pipeline - #brexit will fix it <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
79,"Angry, anti-immigrant Britons showed up to the UK polls in droves to vote for #Brexit. Don't underestimate Trump voters in November.",6,0,"{'0': 1.0, '1': 0.0}",dev,0
80,Watching BBC News piece on racism Post-#brexit. Interviewing people in Leeds - why do anti-immigration types come across as thick f#*kwitz?,6,0,"{'0': 1.0, '1': 0.0}",dev,0
81,As predicted.. EUref #Brexit vote which was primarily based on anti-immigration sentiment emboldens racists. #racism <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
82,"<user> As a Muslim , I welcome #Brexit",6,0,"{'0': 1.0, '1': 0.0}",dev,0
83,"<user> The true Brits have spoken! UK out of EU, and Islam out of the UK! <user> #Brexit",6,1,"{'0': 0.33, '1': 0.67}",dev,2
84,#Brexit let's now deport these Scum <user> <user> <user> <user> <user> <user> <url>,6,1,"{'0': 0.33, '1': 0.67}",dev,2
85,"He wants his country back and ""hes langwich"" them foreigners can't force us to use grammar or spelling... <url>",6,0,"{'0': 1.0, '1': 0.0}",dev,0
86,#Brexit #Germany won't stop importing refugees <url>,6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
87,Nigel Farage's anti-immigration poster splits #Brexit camps #EUReferendum #Europe <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
88,"<user> Fred Barnes says Radical Islam is a problem yet he wants us to import millions of them.  #cuckservative

#Brexit #Trump #ccot",6,1,"{'0': 0.5, '1': 0.5}",dev,1
89,<user> <user> irony of this racism by England fans IN europe wanting to stay IN euros drinking foreign beer.... Lost #brexit,6,0,"{'0': 1.0, '1': 0.0}",dev,0
90,Follow our reporters <user> &amp; <user> for coverage of the EU foreign ministers meeting in Berlin.What comes after #Brexit? #EUref,6,0,"{'0': 1.0, '1': 0.0}",dev,0
91,What is the correlation between #brexit and #banIslam ? If #Brexit  dealing with nationality and Islam is a religion <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
92,"<user> not even a year for each crime? What the very fuck. Just deport him... Oh wait, we can't #brexit",6,1,"{'0': 0.5, '1': 0.5}",dev,1
93,You Scottish punks better start packing and apply for refugee status in France. #brexit,6,0,"{'0': 0.67, '1': 0.33}",dev,2
94,<user> <user> The reason why Brits voted for #Brexit is immigration after the terrorist attack in Paris &amp; Brussels.,6,0,"{'0': 1.0, '1': 0.0}",dev,0
95,I'm assuming all the refugees at Calais have gone home now after #brexit?,6,0,"{'0': 1.0, '1': 0.0}",dev,0
96,"<user> fascinating to hear US views on #Brexit vote, rightly point to immigration &amp; open borders, plus key facts from <user>",6,0,"{'0': 1.0, '1': 0.0}",dev,0
97,You really think there wouldn't be a refugee crisis had the West military intervened in Syria?  <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
98,"<user> Congratulations, Dy Mayor! Immigrant business leaders show why we need to be open, #Brexit the wrong choice for Britain",6,0,"{'0': 1.0, '1': 0.0}",dev,0
99,"UK stop invasion of Muslim terrorist refugees. Deport Muslims in UK. UK is Western CIVILIZATION, not UNCIVIL Islam. <url>",6,1,"{'0': 0.0, '1': 1.0}",dev,0
100,RT <user>: We can control migration *and* have free trade inside EFTA: <url> #Brexit #EFTA #euref #lexit <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
101,RT <user>: time for Saudi Arabia to start taking Muslim #refugees #RefugeeWeek #Brexit,6,0,"{'0': 1.0, '1': 0.0}",dev,0
102,"Friday = #UK takeaway night

So #Brexiteer's what international flavour are you having tonight from your immigrant based takeaway

#Brexit",6,0,"{'0': 1.0, '1': 0.0}",dev,0
103,Crowded London Muslim Shop Fire-Bombed As Post-#Brexit Hatred Rages Out Of… <url> #news #nieuws <url>,6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
104,A few more Muslim voters would have tipped the scales in favor of RMN. Brits are SO LUCKY they did the #Brexit now. <url>,6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
105,What the referendum seems to have meant to alarming numbers: a vote for anyone looking foreign to leave immediately😡 <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
106,"It is a simplification to say that immigration is the only quandary Uk has with EU. Bailouts,NHS ,sovereignty <url>",6,0,"{'0': 1.0, '1': 0.0}",dev,0
107,RT <user>: The driver behind this was the massive Muslim migration! People felt the country could or would not protect them! <url>,6,1,"{'0': 0.5, '1': 0.5}",dev,1
108,Shame on the UK on voting to leave the EU. The pound will continue to drop and immigration will diminish. Should have remained. #Brexit,6,0,"{'0': 1.0, '1': 0.0}",dev,0
109,"#NSBlog | Stories on #Brexit, Foreign Policy, Shark Conservation &amp; #NationalAboriginalDay: <url> <url>",6,0,"{'0': 1.0, '1': 0.0}",dev,0
110,"I've never understood how limiting EU immigration in favour of ""high-skilled, Commonwealth"" immigrants won't lead to more backlash. #Brexit",6,0,"{'0': 1.0, '1': 0.0}",dev,0
111,Wonder if #BorisPfeffel has revised his foreign policy modelling since leading #Brexit ? <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
112,"What does #Brexit hold for #Nigeria? Read; 'Of Brexit, the New Foreign Exchange Policy, Tax and You' by <user> <url>",6,0,"{'0': 1.0, '1': 0.0}",dev,0
113,Interesting analysis - What does #Brexit mean for refugees via <user> <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
114,"<user> <user> it's not #Brexit, it's individuals, Just like Jihad isn't ALL Muslims, it's a minority of Leave voters.",6,0,"{'0': 1.0, '1': 0.0}",dev,0
115,Just nipped to the local corner shop and the nice Muslim man who runs it is still there?! #Brexit #donttellfarage #itdidntwork #ivotedin,6,0,"{'0': 1.0, '1': 0.0}",dev,0
116,The #Brexit vote is what the British people want. Who are we as Americans to dictate to a foreign people what they want?,6,0,"{'0': 1.0, '1': 0.0}",dev,0
117,"I know I've got no right to accuse, but at least America's foreign relations choices don't sound like shitty candy bars. #brexit",6,0,"{'0': 1.0, '1': 0.0}",dev,0
118,"<user> <user> Oh yes I am sure you will apply that, The EU won't let you. How many illegals are here already too many #Brexit",6,0,"{'0': 0.67, '1': 0.33}",dev,2
119,"<user> #Marr #MarrShow

#Brexit allows us to deport Muslim child-rapist gangs:

<url> <url>",6,1,"{'0': 0.17, '1': 0.8300000000000001}",dev,2
120,"<user> Precisely, control of immigration important, but sovereignty and democracy was what swung it for me and most of #Brexit voters!",6,0,"{'0': 1.0, '1': 0.0}",dev,0
121,"Antiglobalisation and anti-immigration sentiment highlights classic case of the ""seen versus the unseen""... #Brexit",6,0,"{'0': 1.0, '1': 0.0}",dev,0
122,Spanish fascist attacks foreign girl on train.  <url> vía <user> #Brexit #racism #Spexit,6,0,"{'0': 1.0, '1': 0.0}",dev,0
123,I would kill to be trading forex and foreign futures right now. This action is crazy. #Brexit,6,0,"{'0': 1.0, '1': 0.0}",dev,0
124,German Foreign Ministry tweet reminds us the continent is in safe hands. #brexit <user> <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
125,"Brexit could mean VISA-FREE migration between Australia, UK, Canada and NZ <url>
Whoopeedo #freemovement #Brexit",6,0,"{'0': 1.0, '1': 0.0}",dev,0
126,Loved seeing this weasel take it in the ass. We need to deport this asshole soon.  <url>,6,1,"{'0': 0.33, '1': 0.67}",dev,2
127,Looking at #Brexit coverage. #USA should watch how #Britain has spoken about bad immigration &amp; economic policy. Its our turn come November!,6,0,"{'0': 1.0, '1': 0.0}",dev,0
128,"""Can't exit #EU &amp; retain privileges"".""Access to EU open market will include 'free movement of people"".#Brexit ending immigration was a sham.",6,0,"{'0': 1.0, '1': 0.0}",dev,0
129,"<user> 
our allies that can allow their courts void, or prevented to deport criminals #Brexit",6,0,"{'0': 0.67, '1': 0.33}",dev,2
130,"British Airways are staying in the UK, FTSE &amp; Sterling are rising, foreign trade deals are in progress. #Brexit <url>",6,0,"{'0': 1.0, '1': 0.0}",dev,0
131,Taxi driver yg Muslim kat London..sila mogok ..#Brexit,6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
132,Controversial idea: The reaction to #Brexit #EURef resembles a reaction to a terrorist attack. Do we really understand its implications?,6,0,"{'0': 1.0, '1': 0.0}",dev,0
133,#DEPORT Illegals Support r #VETS Taxpayer $ for #AmericaFirst #HillarysAmerica is destruction #VoteTrump &amp; #MAGA <url>,6,1,"{'0': 0.17, '1': 0.8300000000000001}",dev,2
134,I didn't realize that IS respects sovereignty laws of a nation...#Brexit does nothing to solve guerrilla terrorism <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
135,Have UK conservatives started blaming the #Brexit recession on immigrants and refugees yet?,6,0,"{'0': 1.0, '1': 0.0}",dev,0
136,We the unintellectual populists are taking back the reins. The dusk is nigh for traitor leftist tyrants &amp; Muslim apologists. #brexit #auspol,6,0,"{'0': 0.67, '1': 0.33}",dev,2
137,<user> <user> <user> <user> <user>  No jihadi loving immigration from Obama or Killary!! <url>,6,0,"{'0': 0.67, '1': 0.33}",dev,2
138,"Hey <user> how many refugees did you take in to your home?

#Brexit #Labour #UKIP #Conservatives #Corbyn <url>",6,0,"{'0': 0.67, '1': 0.33}",dev,2
139,Canada welcomes all refugees including those fleeing #Brexit /uk-eu-brexit-vote-move-to-canada-1.3651308,6,0,"{'0': 1.0, '1': 0.0}",dev,0
140,"Howard says #Brexit ""not a rejection of immigration"" but public support for immigration based on tight controls. #ausvotes",6,0,"{'0': 1.0, '1': 0.0}",dev,0
141,"#British tourist video #Calais police clashing with #Merkel's muslim invaders
<url>
It's what Merkel wants for #UK #BRexit",6,0,"{'0': 0.5, '1': 0.5}",dev,1
